ticker,exchange,assetType,priceCurrency,startDate,endDate
SCYT,PINK,Stock,USD,2017-10-19,2019-11-27
SCYVX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SCYX,NASDAQ,Stock,USD,2014-05-02,2020-01-31
SCYYF,OTCGREY,Stock,USD,2009-04-16,2020-01-31
SCYYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SCZ,NASDAQ,ETF,USD,2007-12-12,2020-01-31
SCZ.B,NYSE,Stock,USD,,
SCZC,PINK,Stock,USD,2004-03-30,2020-01-31
SCZZF,OTCGREY,Stock,USD,2019-04-30,2019-04-30
SD,NYSE,Stock,USD,2016-10-04,2020-01-31
SD1,NYSE,Stock,USD,2007-11-06,2016-01-06
SDAAX,NMFQS,Mutual Fund,USD,2019-01-02,2020-01-31
SDACX,NMFQS,Mutual Fund,USD,2019-01-02,2020-01-31
SDAD,PINK,Stock,USD,2017-11-14,2019-12-31
SDAG,NYSE ARCA,ETF,USD,2018-12-18,2020-01-31
SDAIX,NMFQS,Mutual Fund,USD,2019-01-02,2020-01-31
SDAYX,NMFQS,Mutual Fund,USD,2019-01-02,2020-01-31
SDBNX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-27
SDBRX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-27
SDBT,NASDAQ,Stock,USD,2007-11-01,2013-07-03
SDC,NASDAQ,Stock,USD,2019-09-12,2020-01-31
SDCAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDCCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDCF,OTCMKTS,Stock,USD,2001-01-02,2019-11-01
SDCI,NYSE ARCA,ETF,USD,2018-05-03,2020-01-31
SDCIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDCJF,PINK,Stock,USD,2010-02-03,2020-01-17
SDCMX,NMFQS,Mutual Fund,USD,1995-01-03,2017-03-30
SDCO,NASDAQ,Stock,USD,,
SDCSX,NMFQS,Mutual Fund,USD,2002-01-02,2020-01-31
SDCYX,NMFQS,Mutual Fund,USD,2018-12-28,2020-01-31
SDCYX,NMFQS,Mutual Fund,USD,,
SDD,NYSE ARCA,ETF,USD,2007-01-25,2020-01-31
SDDFF,PINK,Stock,USD,1997-07-24,2019-12-04
SDDMX,NMFQS,Mutual Fund,USD,1995-01-03,2020-01-31
SDDXF,OTCGREY,Stock,USD,2000-06-14,2020-01-31
SDEAX,NMFQS,Mutual Fund,USD,2011-06-22,2015-11-25
SDEC,PINK,Stock,USD,2019-07-31,2020-01-31
SDEM,NYSE ARCA,ETF,USD,2015-03-17,2020-01-31
SDEV,OTCQB,Stock,USD,2006-09-12,2020-01-31
SDFAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDFCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDFEX,NMFQS,Mutual Fund,USD,,
SDFIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDFSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDFYX,NMFQS,Mutual Fund,USD,2018-12-28,2020-01-31
SDFYX,NMFQS,Mutual Fund,USD,,
SDG,NASDAQ,ETF,USD,2016-04-22,2020-01-31
SDG1,,Stock,USD,,
SDGA,NYSE ARCA,ETF,USD,2018-09-24,2020-01-31
SDGAX,NMFQS,Mutual Fund,USD,2002-01-02,2020-01-31
SDGB,PINK,Stock,USD,2007-08-16,2020-01-31
SDGBX,NMFQS,Mutual Fund,USD,2001-06-22,2016-07-22
SDGCF,PINK,Stock,USD,2017-11-14,2020-01-30
SDGCX,NMFQS,Mutual Fund,USD,2002-01-02,2020-01-31
SDGFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDGIX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SDGRX,NMFQS,Mutual Fund,USD,2004-01-02,2020-01-31
SDGTX,NMFQS,Mutual Fund,USD,2003-01-02,2020-01-31
SDGUX,NMFQS,Mutual Fund,USD,,
SDGZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDHAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDHCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDHFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDHHX,NMFQS,Mutual Fund,USD,2019-05-24,2020-01-31
SDHIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDHTX,NMFQS,Mutual Fund,USD,,
SDHYX,NMFQS,Mutual Fund,USD,2019-05-24,2020-01-31
SDI,NYSE,Stock,USD,2001-01-02,2020-01-31
SDIAX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SDIBX,NMFQS,Mutual Fund,USD,1995-01-03,2020-01-31
SDICX,NMFQS,Mutual Fund,USD,2001-01-02,2020-01-31
SDIG,PINK,Stock,USD,2014-06-18,2017-10-23
SDII,,Stock,USD,,
SDIIF,PINK,Stock,USD,2019-01-25,2019-08-30
SDIPF,PINK,Stock,USD,2007-12-10,2020-01-22
SDISY,PINK,Stock,USD,2013-10-30,2020-01-31
SDITX,NMFQS,Mutual Fund,USD,1993-01-29,2020-01-31
SDIV,NYSE ARCA,ETF,USD,2011-06-09,2020-01-31
SDIVX,NMFQS,Mutual Fund,USD,2012-08-03,2020-01-31
SDIWX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDJAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDJCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDJIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDJYX,NMFQS,Mutual Fund,USD,2018-12-28,2020-01-31
SDJYX,NMFQS,Mutual Fund,USD,,
SDK,NYSE ARCA,ETF,USD,2007-02-26,2015-01-16
SDLAX,NMFQS,Mutual Fund,USD,2011-01-03,2020-01-31
SDLI,NASDAQ,Stock,USD,,
SDLJ,PINK,Stock,USD,2008-02-06,2018-01-26
SDLLF,OTCMKTS,Stock,USD,2002-01-02,2019-12-10
SDLP,NYSE,Stock,USD,2012-10-19,2019-09-05
SDLPF,PINK,Stock,USD,2019-07-01,2020-01-31
SDMAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
SDMCX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
SDMGX,NMFQS,Mutual Fund,USD,1995-01-03,2020-01-31
SDMHF,PINK,Stock,USD,2009-02-06,2020-01-31
SDMQX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
SDMZX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
SDNA,,Stock,USD,,
SDNI,PINK,Stock,USD,2017-11-03,2020-01-06
SDNVY,OTCMKTS,Stock,USD,2003-07-01,2018-04-03
SDNWY,OTCBB,Stock,USD,2012-08-09,2017-09-18
SDNYX,NMFQS,Mutual Fund,USD,1995-01-03,2017-03-30
SDOC,PINK,Stock,USD,,
SDOG,NYSE ARCA,ETF,USD,2012-07-16,2020-01-31
SDOI,OTCMKTS,Stock,USD,1993-10-20,2017-08-28
SDOIA,OTCBB,Stock,USD,2017-09-22,2018-04-24
SDOIB,PINK,Stock,USD,2017-08-04,2020-01-17
SDON,PINK,Stock,USD,2004-04-07,2020-01-30
SDOW,NYSE ARCA,ETF,USD,2010-02-11,2020-01-31
SDP,NYSE ARCA,ETF,USD,2007-03-14,2020-01-31
SDP1,,Stock,USD,,
SDPAX,NMFQS,Mutual Fund,USD,2014-01-02,2018-11-13
SDPI,NYSE,Stock,USD,2014-05-23,2020-01-31
SDPIX,NMFQS,Mutual Fund,USD,2014-01-02,2018-11-13
SDPNF,OTCGREY,Stock,USD,2019-08-22,2020-01-29
SDPSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDRAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
SDRC,NASDAQ,Stock,USD,2017-09-22,2020-01-31
SDRCX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
SDRDW,PINK,Stock,USD,2016-10-07,2020-01-31
SDRG,OTCMKTS,Stock,USD,2016-01-04,2019-06-11
SDRIX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
SDRL,NYSE,Stock,USD,2005-12-28,2020-01-31
SDRL1,NYSE,Stock,USD,,
SDRMU,NYSE,Stock,USD,2012-04-18,2020-01-31
SDRV,,Stock,USD,,
SDRWW,PINK,Stock,USD,2016-10-07,2020-01-31
SDRYF,OTCGREY,Stock,USD,2008-10-29,2019-05-24
SDRYX,NMFQS,Mutual Fund,USD,2018-12-28,2020-01-31
SDRYX,NMFQS,Mutual Fund,USD,,
SDS,NYSE ARCA,ETF,USD,2006-07-13,2020-01-31
SDS1,NYSE,Stock,USD,,
SDSAX,NMFQS,Mutual Fund,USD,1993-01-04,2020-01-31
SDSCX,NMFQS,Mutual Fund,USD,1991-01-31,2020-01-31
SDSDF,OTCMKTS,Stock,USD,2017-10-13,2019-11-04
SDSDX,NMFQS,Mutual Fund,USD,,
SDSIX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SDSNQ,PINK,Stock,USD,2016-07-18,2017-12-29
SDSS,PINK,Stock,USD,2017-10-04,2020-01-27
SDSYA,OTCMKTS,Stock,USD,2018-08-31,2020-01-23
SDSYX,NMFQS,Mutual Fund,USD,1996-01-02,2020-01-31
SDTC,PINK,Stock,USD,2017-12-21,2020-01-21
SDTHQ,NASDAQ,Stock,USD,2011-06-10,2012-10-17
SDTTU,NYSE,Stock,USD,2011-04-07,2020-01-31
SDUAX,NMFQS,Mutual Fund,USD,2004-01-02,2019-08-02
SDUBX,NMFQS,Mutual Fund,USD,2003-02-28,2016-07-22
SDUCX,NMFQS,Mutual Fund,USD,2004-01-02,2019-08-02
SDURF,OTCGREY,Stock,USD,2003-12-22,2020-01-13
SDURX,NMFQS,Mutual Fund,USD,2016-01-04,2019-08-02
SDUSX,NMFQS,Mutual Fund,USD,2006-01-03,2019-08-02
SDUTX,NMFQS,Mutual Fund,USD,,
SDVAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDVCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDVDX,NMFQS,Mutual Fund,USD,,
SDVGX,NMFQS,Mutual Fund,USD,2004-01-02,2020-01-31
SDVI,PINK,Stock,USD,2017-09-22,2020-01-28
SDVIX,NMFQS,Mutual Fund,USD,1993-06-30,2015-10-29
SDVKF,PINK,Stock,USD,2007-07-27,2020-01-31
SDVKY,PINK,Stock,USD,2007-07-13,2020-01-31
SDVRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDVSX,NMFQS,Mutual Fund,USD,2007-01-03,2020-01-31
SDVWX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SDVY,NASDAQ,ETF,USD,2017-11-03,2020-01-31
SDW,,Stock,USD,,
SDWHF,PINK,Stock,USD,2003-07-18,2018-06-20
SDXAY,PINK,Stock,USD,2007-07-16,2020-01-31
SDXC,NASDAQ,Stock,USD,,
SDXEF,PINK,Stock,USD,2019-09-06,2020-01-29
SDXOF,PINK,Stock,USD,2007-07-20,2020-01-31
SDY,NYSE ARCA,ETF,USD,2005-11-15,2020-01-31
SDYAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SDYL,NYSE ARCA,ETF,USD,2012-05-23,2020-01-31
SDYTX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
SDYYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SE,NYSE,Stock,USD,2017-10-20,2020-01-31
SE,NYSE,Stock,USD,2007-01-03,2017-07-10
SE1,,Stock,USD,,
SE2,,Stock,USD,,
SEA,NYSE ARCA,ETF,USD,2010-06-11,2020-01-31
SEA1,NYSE,Stock,USD,,
SEA2,,Stock,USD,,
SEAAX,NMFQS,Mutual Fund,USD,2017-12-15,2020-01-31
SEABX,NMFQS,Mutual Fund,USD,2017-12-15,2020-01-31
SEAC,NASDAQ,Stock,USD,1996-11-06,2020-01-31
SEACX,NMFQS,Mutual Fund,USD,2005-01-03,2020-01-31
SEADF,OTCBB,Stock,USD,2016-02-23,2018-10-12
SEAIX,NMFQS,Mutual Fund,USD,2004-01-02,2020-01-31
SEAKX,NMFQS,Mutual Fund,USD,2005-01-03,2020-01-31
SEAOF,OTCMKTS,Stock,USD,2017-09-25,2020-01-28
SEAS,NYSE,Stock,USD,2013-04-19,2020-01-31
SEATX,NMFQS,Mutual Fund,USD,2008-01-02,2020-01-31
SEB,NYSE,Stock,USD,1980-03-17,2020-01-31
SEBC,PINK,Stock,USD,1997-03-26,2020-01-31
SEBFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SEBIX,NMFQS,Mutual Fund,USD,2003-01-02,2019-02-01
SEBL,NASDAQ,Stock,USD,,
SEBLX,NMFQS,Mutual Fund,USD,1990-01-02,2020-01-31
SEBOF,OTCGREY,Stock,USD,,
SEBYF,OTCMKTS,Stock,USD,2017-10-04,2019-11-08
SEBYY,PINK,Stock,USD,2018-02-16,2020-01-31
SEC,NYSE,Stock,USD,,
SECAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
SECBX,NMFQS,Mutual Fund,USD,1993-10-19,2016-07-11
SECCF,PINK,Stock,USD,2007-07-27,2020-01-31
SECD,NASDAQ,Stock,USD,,
SECEX,NMFQS,Mutual Fund,USD,1990-01-02,2020-01-31
SECI,OTCMKTS,Stock,USD,2017-10-06,2020-01-31
SECIX,NMFQS,Mutual Fund,USD,1990-01-02,2020-01-31
SECM,NASDAQ,Stock,USD,,
SECMX,NMFQS,Mutual Fund,USD,2004-01-02,2017-10-27
SECO,NASDAQ,Stock,USD,2017-09-22,2020-01-31
SECPX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SECT,BATS,ETF,USD,2017-09-06,2020-01-31
SECUX,NMFQS,Mutual Fund,USD,1990-01-02,2020-01-31
SECVY,PINK,Stock,USD,2008-12-12,2020-01-31
SECYF,PINK,Stock,USD,2011-01-18,2020-01-31
SECYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SEDAX,NMFQS,Mutual Fund,USD,2006-01-03,2020-01-31
SEDEX,NMFQS,Mutual Fund,USD,2013-01-02,2017-06-30
SEDG,NASDAQ,Stock,USD,2015-03-26,2020-01-31
SEDIX,NMFQS,Mutual Fund,USD,2004-01-02,2020-01-31
SEDN,OTCGREY,Stock,USD,2017-10-06,2019-12-16
SEDO,PINK,Stock,USD,2018-11-09,2020-01-31
SEE,NYSE,Stock,USD,1987-12-30,2020-01-31
SEEAX,NMFQS,Mutual Fund,USD,2007-01-03,2019-05-20
SEEBX,NMFQS,Mutual Fund,USD,2017-12-21,2020-01-31
SEEC,NASDAQ,Stock,USD,,
SEECX,NMFQS,Mutual Fund,USD,2005-01-03,2020-01-31
SEED,NASDAQ,Stock,USD,2004-05-05,2020-01-31
SEEDX,NMFQS,Mutual Fund,USD,2013-01-02,2017-06-30
SEEFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SEEGX,NMFQS,Mutual Fund,USD,1993-01-04,2020-01-31
SEEHX,NMFQS,Mutual Fund,USD,2017-12-21,2020-01-31
SEEIX,NMFQS,Mutual Fund,USD,2003-01-02,2020-01-31
SEEK,PINK,Stock,USD,2017-09-27,2020-01-29
SEEK1,,Stock,USD,,
SEEKX,NMFQS,Mutual Fund,USD,2005-01-03,2020-01-31
SEEL,NASDAQ,Stock,USD,1999-04-19,2020-01-31
SEEMF,PINK,Stock,USD,2013-04-03,2020-01-31
SEEQ,,Stock,USD,,
SEF,NYSE ARCA,ETF,USD,2008-06-12,2020-01-31
SEFCF,OTCGREY,Stock,USD,,
SEFCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SEFIX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SEG,,Stock,USD,,
SEGI,PINK,Stock,USD,2017-09-22,2020-01-31
SEGIX,NMFQS,Mutual Fund,USD,2000-01-03,2020-01-31
SEGMX,NMFQS,Mutual Fund,USD,1990-01-12,2020-01-31
SEGN,OTCMKTS,Stock,USD,2015-05-20,2019-10-30
SEGPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SEGSF,PINK,Stock,USD,2007-07-31,2020-01-09
SEGSX,NMFQS,Mutual Fund,USD,1990-01-02,2017-10-27
SEGSY,PINK,Stock,USD,2017-11-14,2019-07-10
SEGU,NASDAQ,Stock,USD,,
SEGXF,PINK,Stock,USD,2007-07-31,2020-01-31
SEGXX,NMFQS,Mutual Fund,USD,,
SEGYY,PINK,Stock,USD,2017-10-18,2019-07-24
SEH,NYSE,Stock,USD,2006-12-28,2013-10-17
SEHAX,NMFQS,Mutual Fund,USD,2018-04-26,2020-01-31
SEHI,NASDAQ,Stock,USD,2017-09-29,2019-09-24
SEHKF,PINK,Stock,USD,2014-07-11,2020-01-28
SEIAX,NMFQS,Mutual Fund,USD,2012-01-03,2020-01-31
SEIC,NASDAQ,Stock,USD,1990-03-26,2020-01-31
SEIGF,PINK,Stock,USD,2008-11-14,2020-01-31
SEIGY,OTCMKTS,Stock,USD,2018-01-03,2019-04-25
SEII,NASDAQ,Stock,USD,2017-12-15,2020-01-31
SEIIX,NMFQS,Mutual Fund,USD,2008-01-02,2019-05-20
SEIL,PINK,Stock,USD,1997-04-17,2019-09-04
SEIMX,NMFQS,Mutual Fund,USD,1990-01-02,2020-01-31
SEIPX,NMFQS,Mutual Fund,USD,1989-08-14,2016-07-22
SEIRX,NMFQS,Mutual Fund,USD,2008-01-02,2020-01-31
SEITX,NMFQS,Mutual Fund,USD,1990-01-31,2020-01-31
SEIWX,NMFQS,Mutual Fund,USD,,
SEIX,NYSE ARCA,ETF,USD,2019-04-25,2020-01-31
SEIXX,NMFQS,Mutual Fund,USD,,
SEIYX,NMFQS,Mutual Fund,USD,2008-01-02,2020-01-31
SEKAX,NMFQS,Mutual Fund,USD,2002-01-02,2020-01-31
SEKBX,NMFQS,Mutual Fund,USD,2001-05-29,2016-07-22
SEKCX,NMFQS,Mutual Fund,USD,2002-01-02,2020-01-31
SEKEF,PINK,Stock,USD,2009-05-14,2020-01-31
SEKEY,PINK,Stock,USD,2007-07-13,2020-01-31
SEKIX,NMFQS,Mutual Fund,USD,2009-01-02,2020-01-31
SEKRX,NMFQS,Mutual Fund,USD,2018-09-07,2020-01-31
SEKSX,NMFQS,Mutual Fund,USD,1991-01-02,2020-01-31
SEKTX,NMFQS,Mutual Fund,USD,2017-06-12,2020-01-31
SEKZD,OTCMKTS,Stock,USD,2006-01-11,2018-06-07
SEKZF,PINK,Stock,USD,2006-01-26,2020-01-31
SELA,NYSE,Stock,USD,,
SELAX,NMFQS,Mutual Fund,USD,2009-01-02,2017-11-17
SELB,NASDAQ,Stock,USD,2016-06-22,2020-01-31
SELB1,NASDAQ,Stock,USD,,
SELCX,NMFQS,Mutual Fund,USD,1995-01-03,2020-01-31
SELEX,NMFQS,Mutual Fund,USD,2009-01-02,2017-11-17
SELF,NASDAQ,Stock,USD,2008-06-24,2020-01-31
SELIX,NMFQS,Mutual Fund,USD,2009-01-02,2017-11-17
SELR,PINK,Stock,USD,2017-09-26,2020-01-13
SELRX,NMFQS,Mutual Fund,USD,2013-01-02,2017-11-17
SELSF,PINK,Stock,USD,2017-09-27,2019-12-31
SELSX,NMFQS,Mutual Fund,USD,2009-01-02,2017-11-17
SELUX,NMFQS,Mutual Fund,USD,2015-01-02,2017-11-17
SELXX,NMFQS,Mutual Fund,USD,,
SEM,NYSE,Stock,USD,2009-09-25,2020-01-31
SEM1,NYSE,Stock,USD,,
SEM2,,Stock,USD,,
SEMAX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SEMCX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SEMD,NASDAQ,Stock,USD,,
SEMDX,NMFQS,Mutual Fund,USD,1997-01-02,2020-01-31
SEMF,NYSE ARCA,ETF,USD,2014-01-16,2014-09-26
SEMFF,PINK,Stock,USD,2007-07-13,2020-01-31
SEMFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-07-05
SEMG,NYSE,Stock,USD,2010-10-15,2019-12-05
SEMGX,NMFQS,Mutual Fund,USD,1997-01-02,2020-01-31
SEMHF,OTCMKTS,Stock,USD,2018-05-24,2020-01-31
SEMI,NASDAQ,Stock,USD,2016-01-04,2016-12-05
SEMI1,,Stock,USD,,
SEMIQ,,Stock,USD,,
SEMIX,NMFQS,Mutual Fund,USD,2011-01-03,2020-01-31
SEMMX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
SEMNX,NMFQS,Mutual Fund,USD,2007-01-03,2020-01-31
SEMOX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SEMPX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
SEMRX,NMFQS,Mutual Fund,USD,2011-01-03,2020-01-31
SEMSX,NMFQS,Mutual Fund,USD,2006-03-01,2016-07-22
SEMTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SEMUF,PINK,Stock,USD,2007-07-19,2020-01-31
SEMVX,NMFQS,Mutual Fund,USD,2007-01-03,2020-01-31
SEMX,NASDAQ,Stock,USD,,
SEN,,Stock,USD,,
SENAX,NMFQS,Mutual Fund,USD,2001-01-02,2020-01-31
SENCX,NMFQS,Mutual Fund,USD,1990-01-02,2020-01-31
SEND,NYSE,Stock,USD,2017-11-15,2019-02-26
SENEA,NASDAQ,Stock,USD,1998-06-03,2020-01-31
SENEB,NASDAQ,Stock,USD,1990-03-26,2020-01-31
SENEM,PINK,Stock,USD,2010-09-07,2020-01-31
SENFF,OTCMKTS,Stock,USD,2018-03-01,2019-09-19
SENGQ,NASDAQ,Stock,USD,,
SENI,PINK,Stock,USD,2004-07-27,2017-07-14
SENJX,NMFQS,Mutual Fund,USD,1999-01-04,2020-01-31
SENO,NASDAQ,Stock,USD,,
SENR,OTCQB,Stock,USD,2007-07-27,2020-01-31
SENS,NYSE,Stock,USD,2016-03-17,2020-01-31
SENTX,NMFQS,Mutual Fund,USD,1998-09-29,2015-09-14
SENY,OTCQB,Stock,USD,2010-06-03,2020-01-31
SENYD,PINK,Stock,USD,2010-06-03,2018-06-12
SENYX,NMFQS,Mutual Fund,USD,1999-01-04,2020-01-31
SEOAY,PINK,Stock,USD,2007-12-31,2020-01-31
SEOFX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-05
SEOJF,PINK,Stock,USD,2017-10-24,2019-12-19
SEOTF,PINK,Stock,USD,2017-11-01,2019-06-21
SEOVF,OTCQB,Stock,USD,2007-02-21,2020-01-31
SEOXX,NMFQS,Mutual Fund,USD,,
SEP,NYSE,Stock,USD,2007-07-26,2018-12-14
SEPAX,NMFQS,Mutual Fund,USD,1999-01-04,2020-01-31
SEPCX,NMFQS,Mutual Fund,USD,2004-01-02,2020-01-31
SEPGF,PINK,Stock,USD,2018-06-20,2020-01-17
SEPGY,PINK,Stock,USD,2010-12-27,2020-01-31
SEPI,OTCMKTS,Stock,USD,2017-09-25,2019-11-04
SEPIX,NMFQS,Mutual Fund,USD,2004-01-02,2020-01-31
SEPJF,PINK,Stock,USD,2007-08-24,2020-01-31
SEPJY,PINK,Stock,USD,2011-09-21,2020-01-31
SEPKX,NMFQS,Mutual Fund,USD,2003-01-02,2020-01-31
SEPOF,OTCBB,Stock,USD,2007-07-19,2020-01-27
SEPR,NASDAQ,Stock,USD,,
SEPXX,NMFQS,Mutual Fund,USD,,
SEQAX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SEQBX,NMFQS,Mutual Fund,USD,1993-10-19,2016-07-11
SEQFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
SEQPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SEQTX,NMFQS,Mutual Fund,USD,,
SEQU1,,Stock,USD,,
SEQUX,NMFQS,Mutual Fund,USD,1990-01-02,2020-01-31
SERA,NASDAQ,Stock,USD,,
SERAX,NMFQS,Mutual Fund,USD,2002-01-02,2019-12-23
SERBX,NMFQS,Mutual Fund,USD,2001-03-19,2016-07-22
SERCX,NMFQS,Mutual Fund,USD,2002-01-02,2019-12-23
SERKF,PINK,Stock,USD,2019-10-25,2019-10-29
SERNF,OTCGREY,Stock,USD,,
SERNX,NMFQS,Mutual Fund,USD,2006-01-03,2019-12-23
SERO,NASDAQ,Stock,USD,,
SERTX,NMFQS,Mutual Fund,USD,2017-06-12,2019-12-23
SERTY,PINK,Stock,USD,,
SERV,NYSE,Stock,USD,2014-06-26,2020-01-31
SERV1,NASDAQ,Stock,USD,,
SERV2,NASDAQ,Stock,USD,,
SERZX,NMFQS,Mutual Fund,USD,2015-01-02,2019-12-23
SES,NASDAQ,Stock,USD,2005-06-06,2020-01-31
SESGX,NMFQS,Mutual Fund,USD,2017-01-03,2020-01-31
SESI,PINK,Stock,USD,2006-08-21,2020-01-30
SESIX,NMFQS,Mutual Fund,USD,1990-01-02,2019-07-30
SESLX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SESMF,PINK,Stock,USD,2017-10-18,2020-01-27
SESN,NASDAQ,Stock,USD,2014-02-06,2020-01-31
SESPX,NMFQS,Mutual Fund,USD,2006-01-03,2017-12-28
SESVX,NMFQS,Mutual Fund,USD,1995-01-03,2020-01-31
SETAX,NMFQS,Mutual Fund,USD,2004-01-02,2020-01-31
SETMX,NMFQS,Mutual Fund,USD,1994-01-03,2020-01-31
SETO,PINK,Stock,USD,2017-09-29,2020-01-31
SETXX,NMFQS,Mutual Fund,USD,,
SETY,OTCMKTS,Stock,USD,2017-10-09,2019-11-27
SETYX,NMFQS,Mutual Fund,USD,2016-01-04,2018-04-26
SEUBX,NMFQS,Mutual Fund,USD,1993-10-19,2016-07-11
SEUIX,NMFQS,Mutual Fund,USD,2002-01-02,2020-01-31
SEUPX,NMFQS,Mutual Fund,USD,2015-05-01,2020-01-31
SEV,NASDAQ,Stock,USD,1992-03-19,2017-10-06
SEVA,PINK,Stock,USD,2017-09-27,2020-01-29
SEVAP,PINK,Stock,USD,2014-09-30,2017-09-27
SEVAX,NMFQS,Mutual Fund,USD,1997-04-30,2020-01-31
SEVIE,,Stock,USD,,
SEVIX,NMFQS,Mutual Fund,USD,2008-01-02,2020-01-31
SEVM,OTCGREY,Stock,USD,2007-03-12,2019-10-04
SEVN,NASDAQ,Stock,USD,,
SEVPX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
SEVSX,NMFQS,Mutual Fund,USD,2000-01-03,2020-01-31
SEVT,OTCMKTS,Stock,USD,2017-09-29,2020-01-29
SEVTX,NMFQS,Mutual Fund,USD,,
SEWIX,NMFQS,Mutual Fund,USD,2012-01-03,2020-01-31
SEWY,,Stock,USD,,
SEXHF,PINK,Stock,USD,2007-07-27,2020-01-31
SEYE,PINK,Stock,USD,1997-09-11,2020-01-31
SEYMF,OTCGREY,Stock,USD,2007-11-15,2019-11-11
SF,NYSE,Stock,USD,1983-07-19,2020-01-31
SF-P-A,NYSE,Stock,USD,2016-07-12,2020-01-31
SF-P-B,PINK,Stock,USD,2019-03-11,2020-01-31
SF-P-B,NYSE,Stock,USD,2019-02-22,2019-03-08
SFA,NYSE,Stock,USD,,
SFAADX,NMFQS,Mutual Fund,USD,,
SFAAEX,NMFQS,Mutual Fund,USD,,
SFAAFX,NMFQS,Mutual Fund,USD,,
SFAAIX,NMFQS,Mutual Fund,USD,,
SFAAX,NMFQS,Mutual Fund,USD,1990-01-02,2020-01-31
SFAFX,NMFQS,Mutual Fund,USD,2017-06-12,2020-01-31
SFAM,NASDAQ,Stock,USD,,
SFB,NYSE,Stock,USD,2017-10-17,2020-01-31
